Industry,Startup_Age,Funding_Amount,Number_of_Founders,Founder_Experience,Employees_Count,Revenue,Burn_Rate,Market_Size,Business_Model,Product_Uniqueness_Score,Customer_Retention_Rate,Marketing_Expense,failed
7,8.0,17105466.0,1.0,1.0,582.0,28881019.30376512,51926915.678305864,1,0,6.0,38.8002593232893,76946020.40936221,0.0
3,13.0,32695858.0,3.0,24.0,960.0,21439367.63175283,1111579.032792224,1,1,5.0,52.42042923751346,500000.0,1.0
0,6.0,7388766.0,3.0,22.0,750.0,5531259.060109354,500000.0,0,1,2.0,80.88014446856275,500000.0,1.0
3,7.0,8813516.0,2.0,9.0,160.0,41781449.69533603,24003923.543784097,1,1,4.0,54.40280884152739,16019649.818784984,0.0
3,5.0,34306359.0,3.0,21.0,254.0,88047958.72829236,500000.0,0,2,1.0,71.81131687206698,5821927.53141799,1.0
3,7.0,20533132.0,2.0,10.0,488.0,55402731.33248772,18505131.79420967,0,1,1.0,32.11573530275499,36041997.762284055,0.0
3,12.0,28519906.0,1.0,21.0,638.0,10324277.453073936,1989867.1164537845,1,2,9.0,30.0,8039930.035012439,1.0
4,6.0,26411080.0,1.0,7.0,509.0,60823736.05856592,97427453.77497911,0,1,6.0,53.72496464701506,8951225.142425446,0.0
5,10.0,39813558.0,4.0,8.0,593.0,14979217.317386432,500000.0,2,0,3.0,30.0,27664144.45434515,1.0
4,6.0,2539152.0,3.0,2.0,447.0,56532911.88047116,58661899.75801486,2,1,1.0,88.51926748980715,28785416.542915788,0.0
6,2.0,31118147.0,3.0,5.0,379.0,43898022.99355708,46007286.98056871,0,0,6.0,71.74024786080324,16215145.720545923,0.0
4,9.0,24754131.0,3.0,10.0,456.0,4592763.521016663,38572888.559756905,0,0,2.0,40.434628067746,48119623.04943817,0.0
6,5.0,35002060.0,2.0,6.0,626.0,65339926.10623538,23346501.327166684,0,1,1.0,62.59180794282217,17119432.4953266,0.0
3,3.0,4660265.0,2.0,13.0,40.0,38792543.93290758,17521569.482918352,1,0,1.0,30.0,73701410.42629153,1.0
6,0.0,46986212.0,4.0,5.0,271.0,4005562.857883956,29165177.421011835,0,2,4.0,54.14195730590837,500000.0,1.0
2,11.0,19394623.0,4.0,21.0,712.0,94356024.436284,47301977.2709125,1,2,9.0,49.97799706485867,500000.0,1.0
1,14.0,36434754.0,4.0,16.0,556.0,21639575.57301177,500000.0,0,1,8.0,54.42448752609124,22685013.909132518,1.0
3,8.0,1841618.0,1.0,6.0,234.0,15702887.612054523,43234376.132721566,1,0,5.0,50.190787043403546,5808023.534173877,0.0
7,3.0,32194849.0,3.0,7.0,983.0,61116383.506522335,500000.0,0,0,4.0,47.71600229054882,21397167.387509234,1.0
6,1.0,19325712.0,1.0,5.0,540.0,47308255.971502,500000.0,2,1,2.0,83.37953021176534,11706435.92430624,0.0
6,12.0,38847926.0,4.0,2.0,35.0,71776137.86714628,68166090.7845444,1,0,4.0,30.0,500000.0,1.0
3,3.0,9814324.0,2.0,2.0,780.0,71604728.46731785,159788548.22075218,1,0,2.0,68.53370007399594,17756908.579269193,0.0
6,4.0,4232567.0,2.0,2.0,51.0,6401581.433446166,29850114.878465936,0,0,7.0,28.74031634275848,13543279.553232761,0.0
6,7.0,25494969.0,2.0,11.0,700.0,71323367.14375807,70454009.65840608,2,0,5.0,45.554083599051765,35210414.86898989,0.0
7,5.0,16374160.0,2.0,8.0,236.0,67041183.86690103,49633384.61067888,0,1,7.0,41.03586590620814,47537974.7238588,0.0
5,3.0,49026074.0,2.0,6.0,518.0,42346621.92499756,10601910.797341233,0,1,4.0,71.62518186545752,500000.0,1.0
3,8.0,32792217.0,2.0,6.0,668.0,43596325.85456931,7318992.428592294,0,0,4.0,55.98002622368797,27880137.578610256,0.0
1,2.0,26065297.0,4.0,20.0,640.0,30101706.76671039,49039107.83015241,1,0,8.0,72.82479719840644,569086.1141886065,1.0
6,4.0,24100170.0,1.0,10.0,666.0,44101145.77560846,106179452.09220487,2,1,3.0,60.1330134404092,14293646.393769577,0.0
2,4.0,21932149.0,4.0,24.0,298.0,23482721.006062176,39168788.28477882,0,1,4.0,37.47152401609406,7404666.775570942,1.0
1,8.0,15059777.0,1.0,6.0,54.0,68831627.92349343,2833108.465938196,2,1,3.0,35.39763492143009,500000.0,1.0
0,7.0,31807988.0,2.0,9.0,815.0,40927721.566983104,500000.0,0,0,4.0,44.16684483582854,3597579.1769282804,1.0
7,2.0,25183681.0,3.0,9.0,474.0,22285454.898257844,23179989.910867136,2,0,7.0,55.463957551463736,27207822.616703328,0.0
6,14.0,8683655.0,2.0,0.0,975.0,73668887.15243506,34210153.051368505,1,1,6.0,67.76686589797173,500000.0,1.0
1,9.0,42178379.0,1.0,26.0,579.0,63590559.81088573,37238305.78727642,0,2,8.0,30.0,500000.0,1.0
6,2.0,9323804.0,3.0,29.0,860.0,106323934.31104912,500000.0,2,0,5.0,30.0,41073293.66790215,1.0
3,11.0,26873317.0,3.0,15.0,840.0,69526073.795687,18590632.314156048,1,0,7.0,33.21365936338982,6900774.353035833,1.0
7,4.0,19661391.0,1.0,3.0,94.0,58767469.3058839,45141408.747232646,2,1,7.0,56.88224301729406,17322838.94327252,0.0
3,3.0,32848137.0,1.0,9.0,218.0,26654086.32723709,33514303.826983526,2,1,6.0,78.49226518045194,10196069.579476615,0.0
6,8.0,27575280.0,2.0,12.0,518.0,59760749.77094316,18968912.453169785,1,1,1.0,65.21563489043257,9837030.400915725,1.0
4,8.0,25100149.0,3.0,2.0,417.0,26919110.82812073,56505263.239758074,0,0,3.0,29.76889731049744,500000.0,0.0
2,0.0,17226697.0,1.0,15.0,826.0,62524712.79718392,500000.0,0,0,9.0,30.0,36648832.86525527,1.0
3,4.0,22018059.0,2.0,10.0,293.0,28989014.11795146,500000.0,0,0,1.0,89.2048079753107,500000.0,0.0
6,8.0,18328419.0,2.0,13.0,581.0,93611271.66824453,139846831.15683693,1,0,2.0,75.88797491261708,543627.8278992549,1.0
5,2.0,18565505.0,4.0,14.0,664.0,513880.4374527226,500000.0,2,0,9.0,81.68716509149323,12699750.776072916,1.0
3,13.0,41463696.0,4.0,20.0,4.0,14745560.834539391,500000.0,0,0,9.0,50.22380755669373,13181816.556642104,1.0
3,13.0,20363089.0,1.0,22.0,422.0,37143884.76543971,9295578.326530553,1,0,7.0,53.26564805480676,8408827.686432403,1.0
6,12.0,16159485.0,2.0,25.0,65.0,85707692.45213503,87467509.8790127,1,2,8.0,70.08528169470276,11988935.415279642,1.0
6,8.0,5763090.0,4.0,5.0,503.0,3363489.3478532946,500000.0,0,1,2.0,84.3956929133627,500000.0,0.0
3,8.0,20578545.0,1.0,2.0,675.0,48169771.757781245,31363240.50494229,2,1,5.0,50.644112968432665,24748877.0753005,0.0
5,11.0,23117251.0,1.0,5.0,389.0,8870585.709082942,12662160.744222471,2,0,2.0,96.48389076084874,9117850.871473085,1.0
1,14.0,47759862.0,3.0,3.0,817.0,39425819.15619185,21791871.071658164,1,1,6.0,66.13277988860048,500000.0,1.0
0,8.0,28277761.0,3.0,18.0,331.0,384983.43423722725,500000.0,1,0,4.0,66.17553877075342,8447954.096868157,1.0
6,6.0,25362507.0,3.0,11.0,311.0,10967018.043193,33591412.77853808,2,1,5.0,42.84251816293519,500000.0,0.0
7,1.0,29662434.0,3.0,4.0,658.0,3546137.101548029,40031965.99552594,2,0,6.0,71.55909564283954,36660835.02877235,0.0
4,1.0,23534338.0,1.0,4.0,84.0,6287202.264660367,500000.0,1,0,2.0,76.7012006897347,500000.0,0.0
6,3.0,23046478.0,3.0,6.0,47.0,45466724.47937762,28033092.483703867,1,1,6.0,87.22596024125312,27846387.32319491,0.0
4,8.0,11848338.0,3.0,4.0,471.0,14489401.654912587,12400097.761441521,1,0,7.0,36.54723366419371,10115881.126200477,0.0
3,9.0,29829121.0,2.0,26.0,84.0,48311591.95506201,72365984.53047329,2,0,2.0,30.0,23068502.314761996,1.0
6,8.0,16547488.0,1.0,5.0,466.0,80815637.22752947,13269117.032695828,1,1,6.0,46.675103280492735,882929.8948935277,0.0
0,7.0,17379463.0,3.0,4.0,487.0,108478917.4840148,500000.0,0,1,4.0,34.12869551737579,9241261.760404188,1.0
5,3.0,47209754.0,1.0,19.0,991.0,10220662.353056498,500000.0,0,2,6.0,30.0,15831681.748070315,1.0
6,1.0,34733732.0,3.0,1.0,605.0,79459604.6753642,43286121.329469316,1,0,1.0,67.99775805758574,32832830.391785856,0.0
7,1.0,35201554.0,2.0,2.0,281.0,72578906.37707977,58042977.00381006,1,0,1.0,56.89763579963667,18532852.579428557,0.0
6,3.0,46380248.0,1.0,1.0,991.0,61846636.109768994,169363601.4853084,1,0,4.0,30.178848231017355,5710056.003788754,1.0
7,7.0,36732322.0,4.0,5.0,698.0,58171996.8121195,44843099.379923806,1,0,7.0,69.80065733446847,8430754.282129172,0.0
3,5.0,15361816.0,2.0,3.0,149.0,23096556.480097767,75228987.94741406,2,0,4.0,75.59174513439794,18844554.216214225,0.0
5,0.0,24008824.0,2.0,6.0,942.0,84967662.6264492,23529439.269072045,2,0,7.0,63.290407262892586,13137971.006242655,1.0
1,7.0,6810005.0,3.0,24.0,609.0,43582169.11587189,500000.0,2,1,8.0,55.81716438659803,17302700.06119398,1.0
5,4.0,44500399.0,3.0,8.0,30.0,74603936.12233748,500000.0,0,1,9.0,45.867946351083056,500000.0,1.0
7,10.0,46026376.0,2.0,28.0,111.0,34746618.0771374,500000.0,1,2,2.0,48.4799499366848,500000.0,1.0
7,14.0,29692987.0,1.0,6.0,263.0,69703617.5810378,33792804.25134045,0,1,7.0,65.9681091164528,4696849.667610815,1.0
1,2.0,38148157.0,4.0,20.0,868.0,76739422.31281944,77276490.16795762,2,1,9.0,68.99853916342744,500000.0,1.0
3,1.0,18191615.0,4.0,1.0,799.0,56849224.62524808,9055391.3030246,1,1,3.0,60.099773369593535,11230420.554895401,0.0
7,14.0,6465803.0,3.0,17.0,635.0,48821598.4627155,500000.0,1,2,6.0,95.03805055848431,500000.0,1.0
5,2.0,43197839.0,4.0,12.0,311.0,65493170.67871956,500000.0,2,0,4.0,61.41693267996453,14464784.653066596,1.0
4,4.0,38036023.0,1.0,2.0,550.0,60125732.42484376,89496426.23489702,2,0,3.0,80.54620333598504,26302478.5790534,0.0
3,12.0,21548409.0,3.0,11.0,182.0,31553622.85612296,500000.0,1,0,2.0,48.54369460113721,500000.0,1.0
7,3.0,34389637.0,2.0,1.0,674.0,67999328.77060069,58236419.03750541,2,0,2.0,47.56276596151918,36692087.39695817,0.0
6,1.0,8506336.0,1.0,9.0,677.0,39583469.22008636,136653541.33007908,2,2,5.0,90.42985364767716,43202376.73702139,1.0
7,5.0,4417932.0,4.0,3.0,14.0,72341330.19980009,66002319.70200062,2,1,5.0,58.09639250963255,31113464.569388404,0.0
5,14.0,27878803.0,2.0,27.0,11.0,72012158.02629273,26438515.3158373,1,0,4.0,39.74452492332897,26452180.997746505,1.0
6,7.0,8102859.0,4.0,1.0,496.0,42693648.08961247,500000.0,2,2,7.0,30.0,500000.0,1.0
1,10.0,11391298.0,1.0,20.0,16.0,37699374.294771135,500000.0,1,2,4.0,41.22621474571222,500000.0,1.0
2,10.0,26657333.0,1.0,0.0,804.0,25117995.75009542,500000.0,0,0,4.0,30.0,9175781.197878674,1.0
6,5.0,19384868.0,4.0,29.0,95.0,52813558.767466575,500000.0,2,0,2.0,91.20507474183071,500000.0,1.0
1,12.0,1557115.0,3.0,28.0,301.0,17196002.965097584,500000.0,0,1,8.0,50.05518430162682,500000.0,1.0
6,5.0,7896169.0,3.0,17.0,382.0,68765085.06168814,500000.0,0,0,4.0,79.70431798501274,16159155.826313974,1.0
1,1.0,23964019.0,1.0,29.0,882.0,18090817.86089404,500000.0,2,0,9.0,80.5390004794037,68058584.21729055,1.0
1,7.0,41409259.0,3.0,24.0,805.0,37301570.91665452,10442347.907534331,0,2,2.0,34.68745120970032,500000.0,1.0
7,6.0,30153399.0,4.0,4.0,659.0,34621280.65483382,7735241.370749644,1,0,3.0,43.66717112888087,24443748.688705202,0.0
6,1.0,18159091.0,1.0,16.0,689.0,62097648.82418693,500000.0,0,0,3.0,56.81753730093496,17385412.621772554,1.0
4,5.0,35690510.0,1.0,1.0,134.0,7995328.725951641,27255417.234450918,1,0,4.0,54.98218384326619,8609561.566898668,0.0
5,0.0,36022415.0,3.0,14.0,485.0,63691024.45664217,6989337.005337788,1,2,4.0,65.97071783175932,500000.0,1.0
6,9.0,8575377.0,4.0,24.0,715.0,2403034.229061144,57604730.091076046,2,2,9.0,67.72700124364646,29042117.608664695,1.0
6,9.0,48003483.0,3.0,14.0,940.0,104636568.4709504,91264901.55913989,0,1,4.0,30.0,23054797.734609872,1.0
2,3.0,33620032.0,1.0,15.0,865.0,63875615.12577319,32231611.1433219,2,0,6.0,51.13444843048694,54128078.25732525,1.0
0,13.0,42973719.0,3.0,1.0,723.0,40535341.506212994,39454408.64073837,2,0,4.0,57.75572819783848,5025311.8943773545,1.0
1,2.0,37249458.0,3.0,1.0,73.0,58989315.43376473,58017705.59105777,2,0,5.0,32.3488993317316,500000.0,1.0
7,14.0,48439210.0,4.0,29.0,220.0,8055969.157127287,23971784.70947618,0,2,8.0,82.30390691967581,8885265.275204288,1.0
5,9.0,35828212.0,4.0,18.0,782.0,21210266.696604487,500000.0,2,0,3.0,32.426715212328666,500000.0,1.0
4,7.0,2103183.0,4.0,5.0,357.0,54730740.3392649,30864164.813014127,2,1,5.0,35.113059330887616,500000.0,0.0
1,10.0,20262747.0,4.0,19.0,876.0,71007025.66237071,500000.0,2,0,3.0,30.0,1416451.4826201976,1.0
6,4.0,38571331.0,4.0,11.0,281.0,23192945.80945156,29060736.339897662,1,0,2.0,36.830368464612505,500000.0,0.0
4,7.0,24027890.0,2.0,10.0,475.0,52757552.18097712,67784389.424469,2,1,1.0,72.24555467398321,42588498.72775685,0.0
6,12.0,9401015.0,4.0,12.0,744.0,50130305.97950668,28983979.187919647,1,1,2.0,56.40682388374802,9133997.420282703,1.0
6,1.0,36871262.0,3.0,6.0,681.0,45688500.77547482,500000.0,1,0,5.0,35.786070610266734,72824043.02838409,0.0
3,7.0,6471232.0,4.0,10.0,778.0,32903342.664802574,500000.0,0,0,2.0,61.826311953735,500000.0,1.0
6,4.0,4056919.0,2.0,1.0,303.0,20677628.73778855,25313431.542678475,1,1,1.0,99.78289216940134,57834694.02612512,1.0
7,1.0,35606068.0,1.0,4.0,490.0,21137069.357326016,500000.0,2,1,3.0,57.99127322351238,41719791.18903643,0.0
6,1.0,6742702.0,1.0,7.0,533.0,58497770.65478245,9003548.67133968,1,1,6.0,87.10169170009583,36078051.25552852,1.0
7,5.0,36089363.0,1.0,20.0,20.0,1566927.3701508993,10297829.415924083,0,1,7.0,96.40857191197122,11340598.388413046,1.0
3,1.0,12138188.0,3.0,8.0,172.0,9913382.314701786,82203914.3774191,1,0,5.0,28.999754053940805,26605176.68622075,0.0
1,2.0,37732010.0,1.0,13.0,654.0,74736389.211929,5826954.400655508,0,1,4.0,60.1485445690657,26452959.42082089,1.0
2,0.0,48522712.0,3.0,21.0,580.0,19172926.20633164,500000.0,2,2,8.0,35.361866496657626,500000.0,1.0
2,9.0,46709577.0,4.0,14.0,477.0,66421147.33571229,19900442.330149565,2,1,9.0,92.57645745149924,4596906.289865979,1.0
6,8.0,7758305.0,3.0,24.0,34.0,40604748.04779486,44352605.84784931,1,1,5.0,95.64842448876408,500000.0,1.0
6,3.0,25566499.0,4.0,8.0,476.0,83630635.40780993,22445240.91615639,2,1,3.0,40.8691220729224,24641009.48620013,0.0
7,7.0,36586911.0,3.0,4.0,70.0,62793242.31305924,58885795.78225432,1,1,4.0,92.64847276443014,34722300.978325166,0.0
2,11.0,28858841.0,3.0,28.0,810.0,67901705.54785702,18930496.89500732,0,0,6.0,34.77578457167897,500000.0,1.0
7,12.0,17989686.0,3.0,17.0,92.0,96721627.11453173,33077959.625588067,0,0,3.0,30.0,500000.0,1.0
2,0.0,4079217.0,4.0,20.0,592.0,64209220.45161514,63362327.31820994,1,1,3.0,83.91961377738872,500000.0,1.0
0,6.0,20034336.0,1.0,22.0,714.0,14040527.451068535,500000.0,1,0,1.0,81.7252659169086,11997064.934558557,1.0
7,9.0,10968196.0,3.0,20.0,75.0,53483775.7190684,500000.0,1,1,1.0,39.553157609541806,34230135.104267694,1.0
3,8.0,18756075.0,4.0,6.0,451.0,15346851.837824816,500000.0,2,2,5.0,61.36629695900103,11787150.86521675,1.0
1,4.0,41250851.0,3.0,1.0,732.0,16073222.9768544,13885250.252006382,1,1,8.0,84.87610549516177,14747367.934960915,1.0
7,7.0,37057980.0,4.0,9.0,89.0,8337950.951624179,11570534.99211131,1,2,3.0,31.571171212286025,500000.0,1.0
7,1.0,21912770.0,3.0,8.0,489.0,40186080.02196028,21549045.849863492,1,0,4.0,62.523736475210846,30853924.65268869,0.0
3,4.0,49314240.0,4.0,20.0,387.0,30271105.52966833,5478960.9208166655,1,2,1.0,62.2658054458868,500000.0,1.0
6,5.0,46480945.0,4.0,4.0,688.0,72204295.08473597,125519670.40354854,1,2,4.0,30.0,30125291.770362243,1.0
1,9.0,19423836.0,2.0,18.0,518.0,85915601.38716511,500000.0,2,2,2.0,31.538421154450045,17728288.41574187,1.0
4,3.0,4998585.0,1.0,9.0,500.0,42410724.02458159,23083544.159369465,2,0,1.0,41.69293301173936,7871748.179770224,0.0
2,12.0,17797017.0,2.0,7.0,599.0,31904557.723253418,29082665.595001314,0,0,1.0,30.0,16117418.02018058,1.0
0,7.0,2638273.0,4.0,26.0,723.0,98069747.59774493,88168115.14037895,1,1,4.0,30.0,11313239.684785388,1.0
4,7.0,8736085.0,3.0,2.0,522.0,60317635.26496764,48959621.65732086,2,1,5.0,70.41577903556987,27282835.649334054,0.0
0,7.0,40071438.0,2.0,19.0,968.0,13043712.04799817,500000.0,0,0,6.0,30.0,500000.0,1.0
7,5.0,6032403.0,4.0,5.0,288.0,32932357.58500362,15432315.1536028,2,1,3.0,45.245175689991086,500000.0,0.0
6,8.0,21480929.0,2.0,10.0,453.0,61721651.30505821,30466698.992335968,0,1,7.0,76.82500980175702,4045979.2140784007,0.0
4,6.0,36855044.0,2.0,8.0,119.0,11195059.102974718,6318002.877095273,0,1,2.0,46.76374975337626,34186290.51360115,0.0
4,9.0,27762333.0,1.0,9.0,101.0,79088102.80056891,500000.0,0,0,4.0,37.19988665389455,500000.0,0.0
3,5.0,31427511.0,3.0,9.0,533.0,19373384.977942195,12074712.807316456,2,1,2.0,44.78148266949303,23624571.283923674,0.0
7,8.0,2763190.0,4.0,1.0,467.0,8553385.977057375,14752661.066731509,1,1,2.0,72.2863792946629,13565713.427495053,0.0
3,8.0,2528362.0,1.0,5.0,483.0,45091777.251770526,500000.0,2,0,1.0,39.08572093492302,500000.0,0.0
6,5.0,5563031.0,1.0,19.0,894.0,69666993.53197056,52786296.29861421,2,2,4.0,72.68941535485332,5285730.076175832,1.0
1,11.0,21810520.0,2.0,27.0,371.0,34170915.69089229,3470830.398329824,0,0,8.0,66.95261024294997,500000.0,1.0
4,3.0,37486640.0,2.0,9.0,70.0,57793170.6866238,20732727.979840882,2,1,7.0,79.74633057866247,21386422.522509377,0.0
7,4.0,33420818.0,1.0,2.0,367.0,65584548.80335856,8941347.546383483,0,1,5.0,79.92434591156145,5483280.649911056,1.0
7,3.0,19354343.0,3.0,7.0,695.0,69589823.45646288,111793832.87270889,2,0,7.0,43.71950474099536,24512142.444431763,0.0
7,12.0,17833520.0,3.0,4.0,255.0,20208142.22808296,117012286.37590635,0,1,7.0,73.99130580331865,5115033.795643412,1.0
1,12.0,22354853.0,3.0,18.0,448.0,46150099.01392999,500000.0,1,1,9.0,66.77722018806827,25064641.107494872,1.0
6,5.0,45900704.0,2.0,18.0,49.0,59198818.09513033,500000.0,0,0,1.0,49.016616805573534,13270739.667245027,1.0
6,5.0,24434221.0,3.0,2.0,636.0,70606261.87989444,500000.0,1,0,4.0,96.6461993687255,500000.0,1.0
7,3.0,37190848.0,3.0,16.0,984.0,81209637.93403313,24328723.685100008,2,0,8.0,63.18908892301186,6530412.460083105,1.0
5,3.0,26121800.0,2.0,25.0,892.0,70440335.2779423,65043593.13225436,1,0,8.0,64.84696544497747,78123241.91077064,1.0
5,11.0,29021374.0,1.0,5.0,178.0,66979700.716636,68790457.65176103,1,1,1.0,72.2219885772183,19110738.840227015,1.0
6,8.0,38883063.0,3.0,16.0,626.0,59545234.09240145,500000.0,0,2,3.0,30.0,12490843.213515125,1.0
7,12.0,34023652.0,4.0,7.0,37.0,29382031.59402468,500000.0,0,2,8.0,73.01839641146371,500000.0,1.0
6,8.0,23713635.0,4.0,6.0,349.0,72453586.3373142,500000.0,0,0,2.0,35.738773592051444,56893326.385924846,0.0
3,9.0,10514440.0,1.0,11.0,609.0,85821777.02065466,500000.0,0,1,6.0,73.380694512455,14185892.240031749,0.0
3,12.0,28224910.0,2.0,11.0,724.0,74601072.8399171,60967631.24714153,1,2,3.0,30.0,2344709.7166021573,1.0
3,1.0,731521.0,3.0,2.0,850.0,93864206.51104093,58876091.31018916,1,0,5.0,56.50113433649872,24030069.79212545,1.0
6,4.0,2992318.0,4.0,20.0,716.0,29084462.249089222,2005582.2668822196,0,1,3.0,30.0,10304656.233626466,1.0
7,6.0,9890111.0,1.0,6.0,14.0,45906886.3368755,2663351.599779872,1,0,6.0,92.0184058242059,500000.0,0.0
3,11.0,40789817.0,3.0,2.0,630.0,62341951.10119789,52240028.18042788,0,2,1.0,85.74359071091096,60225943.949121,1.0
7,5.0,40038073.0,4.0,29.0,654.0,116942784.86747292,49951242.363556184,0,1,2.0,73.51919005893312,500000.0,1.0
7,1.0,5926788.0,4.0,6.0,329.0,71271523.92764248,500000.0,2,1,7.0,34.8014615680172,22440434.40068041,0.0
5,6.0,46485071.0,4.0,16.0,90.0,97022494.3873805,61269814.90984034,0,2,4.0,85.56107043552525,500000.0,1.0
1,3.0,48972095.0,3.0,9.0,159.0,63296145.168722026,500000.0,1,2,6.0,36.9163699655341,35582894.95052175,1.0
5,2.0,22115918.0,2.0,9.0,664.0,23589298.668382585,156022658.939299,2,1,2.0,90.16064308793317,13405760.64718227,1.0
6,3.0,10084970.0,2.0,1.0,594.0,83033627.70283468,116798182.21244466,2,0,1.0,48.39701110885948,37653745.68832864,0.0
4,5.0,1346300.0,4.0,3.0,257.0,28250157.98883991,23984740.62061773,0,1,2.0,62.7979143853469,23467739.957053557,0.0
3,4.0,13453580.0,2.0,2.0,167.0,71577498.46091513,16512987.17506912,0,0,5.0,71.25632934960358,32603380.759453736,0.0
7,7.0,15791029.0,4.0,29.0,749.0,32774572.872867152,10749404.073861845,2,1,6.0,67.94306794371975,16707084.266492246,1.0
6,3.0,39435211.0,3.0,5.0,773.0,48036984.08693135,7552681.909810709,0,1,3.0,60.27169294316975,25070989.721775327,0.0
3,14.0,15182694.0,4.0,21.0,891.0,62783460.03941031,500000.0,0,2,3.0,73.06010729571395,500000.0,1.0
6,9.0,24048405.0,2.0,9.0,316.0,32271581.317992,500000.0,0,0,5.0,67.30522326552102,500000.0,1.0
6,1.0,8831144.0,2.0,7.0,733.0,6424579.653350123,500000.0,0,0,7.0,40.76539857930287,500000.0,0.0
7,3.0,12047853.0,3.0,2.0,485.0,12720399.23413312,53551365.79194359,2,1,1.0,86.20595966665572,500000.0,0.0
4,5.0,21659035.0,3.0,7.0,545.0,53153982.17968785,124707454.2773391,0,1,4.0,84.18709101260777,16735515.953782775,0.0
1,6.0,10196160.0,3.0,22.0,858.0,342431.1028511177,676023.6204727532,1,0,1.0,30.0,500000.0,1.0
3,5.0,10231261.0,2.0,8.0,196.0,29402193.9539478,45078941.085133515,1,1,2.0,63.583306237807086,500000.0,0.0
4,4.0,29631509.0,3.0,1.0,762.0,51369310.91781741,31166799.99327232,0,0,2.0,40.77821731105384,46898254.66708313,0.0
7,8.0,21033721.0,1.0,10.0,360.0,60188397.00439782,500000.0,0,1,7.0,41.37461788524615,38911233.578178965,0.0
3,2.0,13381228.0,2.0,24.0,798.0,1141647.7357218666,27827316.99871458,2,1,4.0,92.4440038004269,500000.0,1.0
5,6.0,3819716.0,2.0,11.0,660.0,81723326.189933,77123461.60087353,0,1,7.0,30.0,68885552.27341957,1.0
6,5.0,4568125.0,4.0,4.0,481.0,8305313.273032487,65879267.05025256,0,1,4.0,41.16925399318159,22533800.59275403,0.0
3,8.0,1335983.0,4.0,10.0,133.0,66366811.34293796,500000.0,1,0,5.0,76.36439890713044,500000.0,0.0
4,1.0,6547631.0,1.0,2.0,677.0,95099577.28577968,909928.5716356933,0,1,2.0,50.00316299113831,7740854.847932354,0.0
4,5.0,13525800.0,2.0,5.0,206.0,15770210.249543028,84917696.79629277,1,1,4.0,34.42417327988558,23444772.493077923,0.0
6,7.0,24694466.0,4.0,14.0,185.0,18060266.174580622,500000.0,0,1,4.0,70.39240494283959,3809653.3825559285,1.0
3,1.0,14153865.0,2.0,9.0,454.0,49178010.18814948,47806046.04996923,0,1,4.0,73.06418642332511,16641006.94930336,0.0
4,1.0,27468851.0,1.0,10.0,317.0,59488730.663651176,500000.0,2,0,1.0,49.11220610088393,13205910.45446204,0.0
6,2.0,18151560.0,4.0,3.0,758.0,92178880.7951048,143789202.74053186,2,1,3.0,68.22895649613916,33174637.48163505,0.0
6,12.0,15356016.0,4.0,16.0,686.0,2601177.5342913023,500000.0,1,2,8.0,30.0,500000.0,1.0
7,5.0,23695558.0,4.0,5.0,321.0,39014020.20378885,55333406.01730819,2,1,2.0,72.57913416727087,37739673.49166645,0.0
7,9.0,32922728.0,2.0,5.0,699.0,21328706.98477681,500000.0,2,1,2.0,76.08858251488577,500000.0,0.0
4,8.0,23278404.0,3.0,2.0,648.0,12220497.112922745,500000.0,0,1,6.0,43.93411966296476,51888875.97597523,0.0
7,7.0,2655464.0,3.0,3.0,483.0,64393922.42956003,42255693.13706337,2,1,7.0,39.35395763803248,500000.0,0.0
4,6.0,37425474.0,1.0,3.0,481.0,19735892.02389895,75145038.75498939,0,0,3.0,37.1350609918423,37220405.35659184,0.0
4,6.0,37448990.0,2.0,7.0,35.0,25354695.77015104,68094964.35750394,1,0,4.0,34.833373355477484,31451988.1344248,0.0
7,5.0,13571901.0,4.0,8.0,728.0,90587056.38451023,58273768.005863,1,0,1.0,75.99473210109556,12307033.519333754,0.0
6,6.0,3459622.0,2.0,11.0,665.0,68130652.49233598,65881671.22540307,1,1,1.0,39.922345783315095,500000.0,0.0
2,10.0,16206193.0,1.0,27.0,21.0,52963188.63682868,1216932.4680654858,1,1,9.0,74.97477065710972,14090741.282833422,1.0
3,5.0,39939633.0,4.0,10.0,130.0,27326214.73176762,500000.0,2,1,7.0,70.39505515931548,22708483.08385025,0.0
